,language,url,query,documentation
660,python,https://github.com/JdeRobot/base/blob/303b18992785b2fe802212f2d758a60873007f1f/src/drivers/MAVLinkServer/MAVProxy/modules/lib/textconsole.py#L29-L33,write csv,write to the console with linefeed
661,java,https://github.com/remko/jsnprsr/blob/e5ef266373018637042b3f1e70e15b0aa852d266/jsnprsr/src/main/java/re/mko/jsnprsr/JSON.java#L82-L84,write csv,"Serializes a JSON value to a writer.
@param value the value to serialize
@param writer the writer to serialize to
@throws JSONException"
662,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.channelfw/src/com/ibm/ws/tcpchannel/internal/TCPWriteRequestContextImpl.java#L260-L295,write csv,external async write
663,javascript,https://github.com/zachleat/BigText/blob/4649d726278fe4914e3255084ef92ce48cb14bb2/demo/js/modernizr-1.6.js#L243-L246,write csv,"set_prefixed_value_css sets the property of a specified element
adding vendor prefixes to the VALUE of the property.
@param {Element} element
@param {string} property The property name. This will not be prefixed.
@param {string} value The value of the property. This WILL be prefixed.
@param {string=} extra Additional CSS to append unmodified to the end of
the CSS string."
664,python,https://github.com/SystemRDL/systemrdl-compiler/blob/6ae64f2bb6ecbbe9db356e20e8ac94e85bdeed3a/systemrdl/node.py#L696-L703,write csv,Field is writable by software
665,java,https://github.com/Deep-Symmetry/beat-link/blob/f958a2a70e8a87a31a75326d7b4db77c2f0b4212/src/main/java/org/deepsymmetry/beatlink/dbserver/Message.java#L1068-L1073,write csv,"Writes the message to the specified channel, for example when creating metadata cache files.

@param channel the channel to which it should be written

@throws IOException if there is a problem writing to the channel"
666,python,https://github.com/proycon/pynlpl/blob/7707f69a91caaa6cde037f0d0379f1d42500a68b/pynlpl/formats/folia.py#L5814-L5818,write csv,TODO: Write documentation
667,javascript,https://github.com/redisjs/jsr-server/blob/49413052d3039524fbdd2ade0ef9bae26cb4d647/lib/command/transaction/watch.js#L19-L22,write csv,Respond to the WATCH command.
668,php,https://github.com/jasonhinkle/phreeze/blob/6e45b1b29449ab5e7b81d2b8cb60ed61ec438e62/libs/PEAR/PHPExcel/Writer/Excel5/Worksheet.php#L2993-L3018,write csv,Write PLV Record
669,javascript,https://github.com/cli-kit/cli-env/blob/53681525ce05205e42a77c1d5cc846b5f21d7fb1/index.js#L129-L139,write csv,"Set an environment variable using the transform
set function.

@param key The variable key.
@param value The variable value."
670,java,https://github.com/Bedework/bw-util/blob/f51de4af3d7eb88fe63a0e22be8898a16c6cc3ad/bw-util-xml/src/main/java/org/bedework/util/xml/XmlEmit.java#L733-L748,write csv,/* Write out the xml header
671,javascript,https://github.com/redisjs/jsr-server/blob/49413052d3039524fbdd2ade0ef9bae26cb4d647/lib/command/pubsub/publish.js#L17-L22,write csv,Respond to the PUBLISH command.
672,javascript,https://github.com/koenkivits/nesnes/blob/bc11a7c34f3ccf45179bf16c0241b698b36df980/system/apu/index.js#L66-L107,write csv,Write to APU registers.
673,python,https://github.com/InspectorMustache/base16-builder-python/blob/586f1f87ee9f70696ab19c542af6ef55c6548a2e/pybase16_builder/updater.py#L10-L20,write csv,Write a sources.yaml file to current working dir.
674,python,https://github.com/Sabesto/pyflexit/blob/b88c235fe1659c82c09fd5d3a16c59d407fcf94c/pyflexit/pyflexit.py#L171-L176,write csv,Write to register by name.
675,java,https://github.com/DDTH/ddth-commons/blob/734f0e77321d41eeca78a557be9884df9874e46e/ddth-commons-core/src/main/java/com/github/ddth/commons/rocksdb/RocksDbWrapper.java#L519-L521,write csv,"Deletes a key from the default family, specifying write options.F

@param writeOptions
@param key
@throws RocksDBException"
676,python,https://github.com/lovesegfault/beautysh/blob/c6a622dd1acb71c041aa38bbdaa1fe4ed61d9f85/beautysh/beautysh.py#L47-L50,write csv,Write output to a file.
677,java,https://github.com/watson-developer-cloud/java-sdk/blob/c926117afd20e2002b69942537720ab733a914f3/text-to-speech/src/main/java/com/ibm/watson/text_to_speech/v1/util/MarkTimingTypeAdapter.java#L41-L50,write csv,"/*
(non-Javadoc)
@see com.google.gson.TypeAdapter#write(com.google.gson.stream.JsonWriter, java.lang.Object)"
678,python,https://github.com/trombastic/PyScada/blob/c5fc348a25f0df1340336f694ee9bc1aea62516a/pyscada/visa/devices/Tektronix_MDO3014.py#L37-L180,write csv,write values to the device
679,java,https://github.com/kite-sdk/kite/blob/72bfb4b1a881af85808cd7f14bc3e15160a1e811/kite-data/kite-data-hbase/src/main/java/org/kitesdk/data/hbase/avro/io/MemcmpEncoder.java#L64-L69,write csv,"An int is written by flipping the sign bit, and writing it as a big endian
int.

@param n
The int to encode."
680,java,https://github.com/facebookarchive/swift/blob/3f1f098a50d6106f50cd6fe1c361dd373ede0197/swift-codec/src/main/java/com/facebook/swift/codec/internal/compiler/ThriftCodecByteCodeGenerator.java#L814-L850,write csv,Define the write method.
681,java,https://github.com/apache/incubator-gobblin/blob/f029b4c0fea0fe4aa62f36dda2512344ff708bae/gobblin-hive-registration/src/main/java/org/apache/gobblin/hive/orc/HiveOrcSerDeManager.java#L128-L136,write csv,"Add ORC SerDe attributes into HiveUnit

@param path
@param hiveUnit
@throws IOException"
682,ruby,https://github.com/cxn03651/write_xlsx/blob/6d658b29512e5ab63b947e2b03e67df70a83b55c/lib/write_xlsx/worksheet.rb#L7290-L7317,write csv,Write the <sheetProtection> element.
683,python,https://github.com/letuananh/chirptext/blob/ce60b47257b272a587c8703ea1f86cd1a45553a7/chirptext/chio.py#L216-L219,write csv,Write rows data to a CSV file (with or without header)
684,python,https://github.com/google/grr/blob/5cef4e8e2f0d5df43ea4877e9c798e0bf60bfe74/grr/server/grr_response_server/databases/mysql_clients.py#L35-L87,write csv,Write metadata about the client.
685,javascript,https://github.com/Tamersoul/magic-wand-js/blob/39d50ec17bfc060f2d360537a26a9420dd8970b6/jsfiddle/OpenLayers.debug.js#L66152-L66156,write csv,"Method: write
Given an configuration js object, write a CSWGetRecords request.

Parameters:
options - {Object} A object mapping the request.

Returns:
{String} A serialized CSWGetRecords request."
686,python,https://github.com/stevearc/dql/blob/e9d3aa22873076dae5ebd02e35318aa996b1e56a/dql/output.py#L232-L237,write csv,Write out the table header
687,java,https://github.com/iig-uni-freiburg/SEWOL/blob/e791cb07a6e62ecf837d760d58a25f32fbf6bbca/ext/org/deckfour/xes/model/buffered/XAttributeMapSerializerImpl.java#L80-L82,write csv,"/*
(non-Javadoc)

@see
org.deckfour.xes.model.buffered.XAttributeMapSerializer#serialize(org
.deckfour.xes.model.XAttributeMap, java.io.DataOutput)"
688,java,https://github.com/JodaOrg/joda-beans/blob/f07dbe42947150b23a173f35984c6ab33c5529bf/src/main/java/org/joda/beans/ser/json/JodaBeanJsonWriter.java#L336-L349,write csv,write counted set
689,javascript,https://github.com/Mindmapp/mmp/blob/ddb60450af6f7967e2c3eb6fc0326a2e989d9829/example/app.js#L35-L44,write csv,Upload a mmp json to map
690,javascript,https://github.com/koenkivits/nesnes/blob/bc11a7c34f3ccf45179bf16c0241b698b36df980/system/output/audiooutput.js#L16-L32,write csv,Write sample to buffer.
691,java,https://github.com/sebastiangraf/jSCSI/blob/6169bfe73f0b15de7d6485453555389e782ae888/bundles/target/src/main/java/org/jscsi/target/storage/RandomAccessStorageModule.java#L80-L84,write csv,{@inheritDoc}
692,python,https://github.com/wummel/linkchecker/blob/c2ce810c3fb00b895a841a7be6b2e78c64e7b042/linkcheck/logger/sql.py#L70-L75,write csv,Write SQL comment.
693,java,https://github.com/wisdom-framework/wisdom/blob/a35b6431200fec56b178c0ff60837ed73fd7874d/core/wisdom-vertx-engine/src/main/java/org/wisdom/framework/vertx/file/MemoryFileUpload.java#L110-L115,write csv,"Gets a {@link java.io.File} object for this uploaded file. This file is a <strong>temporary</strong> file.
Depending on how is handled the file upload, the file may already exist, or not (in-memory) and then is created.

@return a file object
@throws java.io.IOException if the file object cannot be created or retrieved
@since 0.7.1"
694,python,https://github.com/wummel/linkchecker/blob/c2ce810c3fb00b895a841a7be6b2e78c64e7b042/linkcheck/logger/html.py#L228-L231,write csv,Write url_data.checktime.
695,python,https://github.com/glormph/msstitch/blob/ded7e5cbd813d7797dc9d42805778266e59ff042/src/app/writers/tsv.py#L15-L19,write csv,Utility method to convert list to tsv line with carriage return
696,ruby,https://github.com/cxn03651/write_xlsx/blob/6d658b29512e5ab63b947e2b03e67df70a83b55c/lib/write_xlsx/chart.rb#L1074-L1080,write csv,Write the series name.
697,python,https://github.com/Azure/azure-kusto-python/blob/92466a2ae175d6353d1dee3496a02517b2a71a86/azure-kusto-ingest/azure/kusto/ingest/_ingestion_blob_info.py#L65-L67,convert decimal to hex,Converts array to a json string
698,python,https://github.com/inasafe/inasafe/blob/831d60abba919f6d481dc94a8d988cc205130724/safe/utilities/unicode.py#L25-L30,convert decimal to hex,Convert to str
699,python,https://github.com/line/line-bot-sdk-python/blob/1b38bfc2497ff3e3c75be4b50e0f1b7425a07ce0/linebot/utils.py#L39-L47,convert decimal to hex,"Convert to camel case.

    :param str text:
    :rtype: str
    :return:"
700,go,https://github.com/sajari/docconv/blob/eedabc494f8e97c31f94c70453273f16dbecbc6f/pdf_text.go#L23-L73,convert decimal to hex,// Convert PDF
701,java,https://github.com/eobermuhlner/big-math/blob/52c4fc334d0d722b295de740c1018ee400e3e8f2/ch.obermuhlner.math.big/src/main/java/ch/obermuhlner/math/big/BigComplex.java#L508-L510,convert decimal to hex,"Returns a complex number with the specified real and imaginary {@code double} parts.

@param real the real {@code double} part
@param imaginary the imaginary {@code double} part
@return the complex number"
702,python,https://github.com/pytroll/pyspectral/blob/fd296c0e0bdf5364fa180134a1292665d6bc50a3/rsr_convert_scripts/seviri_rsr.py#L163-L184,convert decimal to hex,Convert from wavelengths to wavenumber
703,python,https://github.com/jhshi/wltrace/blob/4c8441162f7cddd47375da2effc52c95b97dc81d/wltrace/utils.py#L100-L114,convert decimal to hex,"Convert 6 bytes into a MAC string.

    Args:
        bin (str): hex string of lenth 6.

    Returns:
        str: String representation of the MAC address in lower case.

    Raises:
        Exception: if ``len(bin)`` is not 6."
704,python,https://github.com/fulfilio/python-magento/blob/720ec136a6e438a9ee4ee92848a9820b91732750/magento/utils.py#L29-L32,convert decimal to hex,Converts CamelCase to camel_case
705,java,https://github.com/yan74/afplib/blob/9ff0513f9448bdf8c0b0e31dc4910c094c48fb2f/org.afplib/src/main/java/org/afplib/afplib/impl/AfplibFactoryImpl.java#L8119-L8121,convert decimal to hex,"<!-- begin-user-doc -->
<!-- end-user-doc -->
@generated"
706,python,https://github.com/tisimst/mcerp/blob/2bb8260c9ad2d58a806847f1b627b6451e407de1/mcerp/umath.py#L236-L244,convert decimal to hex,Convert degrees to radians
707,java,https://github.com/bushidowallet/bushido-java-service/blob/e1a0157527e57459b509718044d2df44084876a2/bushido-service-lib/src/main/java/com/bccapi/bitlib/util/HexUtils.java#L59-L61,convert decimal to hex,"Encodes an array of bytes as hex symbols.

@param bytes
the array of bytes to encode
@param offset
the start offset in the array of bytes
@param length
the number of bytes to encode
@return the resulting hex string"
708,java,https://github.com/EXIficient/exificient-grammars/blob/d96477062ebdd4245920e44cc1995259699fc7fb/src/main/java/com/siemens/ct/exi/grammars/regex/RegularExpression.java#L600-L758,convert decimal to hex,Converts a token to an operation.
709,java,https://github.com/drewnoakes/metadata-extractor/blob/a958e0b61b50e590731b3be1dca8df8e21ebd43c/Source/com/drew/lang/GeoLocation.java#L93-L100,convert decimal to hex,"Converts a decimal degree angle into its corresponding DMS (degrees-minutes-seconds) component values, as
a double array."
710,python,https://github.com/SwissDataScienceCenter/renku-python/blob/691644d695b055a01e0ca22b2620e55bbd928c0d/renku/models/datasets.py#L151-L157,convert decimal to hex,Convert dataset files.
711,go,https://github.com/hashicorp/consul/blob/277f73400b746b6c287d19e5076e38df7bba3405/agent/event_endpoint.go#L189-L201,convert decimal to hex,"// uuidToUint64 is a bit of a hack to generate a 64bit Consul index.
// In effect, we take our random UUID, convert it to a 128 bit number,
// then XOR the high-order and low-order 64bit's together to get the
// output. This lets us generate an index which can be used to simulate
// the blocking behavior of other catalog endpoints."
712,php,https://github.com/ezsystems/ezpublish-legacy/blob/2493420f527fbc829a8d5bdda402e05d64a20db7/lib/ezimage/classes/ezimagegdhandler.php#L254-L259,convert decimal to hex,"/*!
Converts the image to grayscale."
713,javascript,https://github.com/fpirsch/twin-bcrypt/blob/fd61025973f4764382b03bd98343e87f5cbdec3f/src/twin-bcrypt.js#L33-L41,convert decimal to hex,utf-8 conversion for browsers and Node.
714,python,https://github.com/kennethreitz/maya/blob/774b141d91a83a5d77cb5351db3d02bf50564b21/maya/core.py#L194-L200,convert decimal to hex,Converts a datetime into an epoch.
715,java,https://github.com/BranchMetrics/android-branch-deep-linking/blob/e3bee2ccfcbf6d4bf1a5815b5b86666e4ff8f848/Branch-SDK/src/io/branch/referral/Branch.java#L2247-L2249,convert decimal to hex,PRIVATE FUNCTIONS
716,python,https://github.com/pybel/pybel/blob/c8a7a1bdae4c475fa2a8c77f3a9a5f6d79556ca0/src/pybel/struct/pipeline/pipeline.py#L25-L27,convert decimal to hex,Convert a dictionary to a tuple.
717,java,https://github.com/yan74/afplib/blob/9ff0513f9448bdf8c0b0e31dc4910c094c48fb2f/org.afplib/src/main/java/org/afplib/afplib/impl/AfplibFactoryImpl.java#L6279-L6281,convert decimal to hex,"<!-- begin-user-doc -->
<!-- end-user-doc -->
@generated"
718,javascript,https://github.com/instea/react-native-popup-menu/blob/46197a3a72a2031c040b6c1c5971199bb53f938b/build/rnpm.js#L228-L237,convert decimal to hex,Converts iterator to array
719,java,https://github.com/netty/netty/blob/ba06eafa1c1824bd154f1a380019e7ea2edf3c4c/buffer/src/main/java/io/netty/buffer/ByteBufUtil.java#L158-L160,convert decimal to hex,Decodes part of a string generated by {@link #hexDump(byte[])}
720,java,https://github.com/carewebframework/carewebframework-core/blob/fa3252d4f7541dbe151b92c3d4f6f91433cd1673/org.carewebframework.shell/src/main/java/org/carewebframework/shell/layout/Layout.java#L257-L261,convert decimal to hex,Converts from clipboard format.
721,java,https://github.com/lucee/Lucee/blob/29b153fc4e126e5edb97da937f2ee2e231b87593/core/src/main/java/lucee/runtime/op/Caster.java#L4255-L4257,convert decimal to hex,"casts a string to a TimeZone

@param strTimeZone
@param defaultValue
@return TimeZone from String"
722,python,https://github.com/google/grr/blob/5cef4e8e2f0d5df43ea4877e9c798e0bf60bfe74/grr/server/grr_response_server/export.py#L1296-L1317,convert decimal to hex,Convert batch of FileStoreHashs.
723,python,https://github.com/xlzd/xtls/blob/b3cc0ab24197ecaa39adcad7cd828cada9c04a4e/xtls/util.py#L33-L41,convert decimal to hex,convert a object to string
724,python,https://github.com/miso-belica/jusText/blob/ad05130df2ca883f291693353f9d86e20fe94a4e/justext/core.py#L132-L136,convert decimal to hex,Converts DOM into paragraphs.
725,java,https://github.com/yan74/afplib/blob/9ff0513f9448bdf8c0b0e31dc4910c094c48fb2f/org.afplib/src/main/java/org/afplib/afplib/impl/AfplibFactoryImpl.java#L5119-L5121,convert decimal to hex,"<!-- begin-user-doc -->
<!-- end-user-doc -->
@generated"
726,java,https://github.com/ixa-ehu/kaflib/blob/3921f55d9ae4621736a329418f6334fb721834b8/src/main/java/ixa/kaflib/KAFDocument.java#L1868-L1874,convert decimal to hex,Converts a List into a Span
727,java,https://github.com/oboehm/jfachwert/blob/67b513d29e3114c7aee65cd1ea7a5b7e540b0d1b/src/main/java/de/jfachwert/math/PackedDecimal.java#L450-L453,convert decimal to hex,"Subtrahiert den uebergebenen Operanden und liefert als Ergebnis eine neue
{@link PackedDecimal} zurueck

@param operand Operand
@return Differenz"
728,java,https://github.com/dnsjava/dnsjava/blob/d97b6a0685d59143372bb392ab591dd8dd840b61/org/xbill/DNS/TKEYRecord.java#L117-L150,convert decimal to hex,Converts rdata to a String
729,java,https://github.com/apache/groovy/blob/71cf20addb611bb8d097a59e395fd20bc7f31772/subprojects/groovy-json/src/main/java/groovy/json/StringEscapeUtils.java#L100-L102,convert decimal to hex,"Escapes the characters in a <code>String</code> using Java String rules to
a <code>Writer</code>.
<p>
A <code>null</code> string input has no effect.

@see #escapeJava(java.lang.String)
@param out  Writer to write escaped string into
@param str  String to escape values in, may be null
@throws IllegalArgumentException if the Writer is <code>null</code>
@throws IOException if error occurs on underlying Writer"
730,python,https://github.com/apple/turicreate/blob/74514c3f99e25b46f22c6e02977fe3da69221c2e/src/external/coremltools_wrap/coremltools/deps/protobuf/python/google/protobuf/internal/well_known_types.py#L310-L313,convert decimal to hex,Converts a Duration to microseconds.
731,javascript,https://github.com/NatLibFi/marc-record-serializers/blob/cb1f2cb43d90c596c52c350de1e3798ecc2c90b5/src/iso2709.js#L319-L327,convert decimal to hex,Converts the byte array to a UTF-8 string. From http://stackoverflow.com/questions/1240408/reading-bytes-from-a-javascript-string?lq=1
732,python,https://github.com/jspricke/python-abook/blob/cc58ad998303ce9a8b347a3317158c8f7cd0529f/abook.py#L283-L311,convert decimal to hex,Converts a vCard to Abook
733,javascript,https://github.com/Codeception/CodeceptJS/blob/314fcc13ed4ddbe80f8af3b6fb44712ff3aee12d/lib/colorUtils.js#L163-L182,convert decimal to hex,"Convert a CSS hex color code (#00EE00) to rgba() format
@param {string} hex hex color code (#00EE00). Short form is also accepted i.e. #03F for #0033FF)"
734,python,https://github.com/sassoo/goldman/blob/b72540c9ad06b5c68aadb1b4fa8cb0b716260bf2/goldman/queryparams/page.py#L124-L133,convert decimal to hex,Convert the Paginator into a dict
735,java,https://github.com/vipshop/vjtools/blob/60c743da35913d72f37f2d79afa90ad2bf73cb89/vjkit/src/main/java/com/vip/vjtools/vjkit/number/MoneyUtil.java#L67-L69,convert decimal to hex,人民币金额单位转换，元转换成分，例如：1 => 100
736,python,https://github.com/tisimst/mcerp/blob/2bb8260c9ad2d58a806847f1b627b6451e407de1/mcerp/umath.py#L128-L136,convert decimal to hex,Convert radians to degrees
737,python,https://github.com/lk-geimfari/mimesis/blob/4b16ee7a8dba6281a904654a88dbb4b052869fc5/mimesis/providers/text.py#L136-L144,convert decimal to hex,"Convert hex color to RGB format.

        :param color: Hex color.
        :return: RGB tuple."
738,javascript,https://github.com/espruino/EspruinoTools/blob/e31e564ebf302c53c8a73aa7f58f5f42a33fe26e/core/utils.js#L538-L544,convert decimal to hex,Converts a DataView to an ArrayBuffer
739,python,https://github.com/romanz/trezor-agent/blob/513b1259c4d7aca5f88cd958edc11828d0712f1b/libagent/util.py#L55-L60,convert decimal to hex,Convert MSB-first bytes to an unsigned integer.
740,python,https://github.com/tensorflow/mesh/blob/3921196e5e43302e820da0a87329f25d7e2a3016/mesh_tensorflow/tpu_variables.py#L183-L197,convert decimal to hex,Converts a variable to a tensor.
741,python,https://github.com/RudolfCardinal/pythonlib/blob/0b84cb35f38bd7d8723958dae51b480a829b7227/cardinal_pythonlib/rnc_db.py#L1006-L1018,convert decimal to hex,"Converts a full datatype, e.g. INT, VARCHAR(10), VARCHAR(MAX), to a
    MySQL equivalent."
742,go,https://github.com/intelsdi-x/snap/blob/e3a6c8e39994b3980df0c7b069d5ede810622952/grpc/common/common.go#L358-L364,convert decimal to hex,// Converts configMaps to ConfigDataNode
743,java,https://github.com/ahome-it/lienzo-core/blob/8e03723700dec366f77064d12fb8676d8cd6be99/src/main/java/com/ait/lienzo/shared/core/types/Color.java#L192-L195,convert decimal to hex,"Converts RGB integer values to a browser-compliance rgb format.

@param r int between 0 and 255
@param g int between 0 and 255
@param b int between 0 and 255
@return String e.g. ""rgb(12,34,255)"""
744,java,https://github.com/BlueBrain/bluima/blob/793ea3f46761dce72094e057a56cddfa677156ae/modules/bluima_abbreviations/src/main/java/com/wcohen/ss/CombinedStringDistanceLearner.java#L184-L194,convert decimal to hex,/* lazily convert to a MultiStringWrapper
745,java,https://github.com/groovy/groovy-core/blob/01309f9d4be34ddf93c4a9943b5a97843bff6181/src/main/org/codehaus/groovy/runtime/DefaultGroovyMethods.java#L14949-L14951,convert decimal to hex,"Truncate the value

@param number a Float
@param precision the number of decimal places to keep
@return the Float truncated to the number of decimal places specified by precision
@since 1.6.0"
746,php,https://github.com/polyfony-inc/polyfony/blob/76dac2f4141c8f480370236295c07dfa52e5c589/Private/Polyfony/Format.php#L216-L233,convert decimal to hex,convert an array to a csv
747,java,https://github.com/virgo47/javasimon/blob/17dfaa93cded9ce8ef64a134b28ccbf4d0284d2f/console-embed/src/main/java/org/javasimon/console/html/HtmlBuilder.java#L212-L215,export to excel,"Apply stringifier on object and write it.

@param object Object"
748,go,https://github.com/siddontang/golua/blob/f73e23294ebf29412e1e96bb6163be152700d250/golua.go#L247-L252,export to excel,//export go_panic_msghandler
749,java,https://github.com/Crab2died/Excel4J/blob/2ab0a3b8226a69ff868c3ead6e724f3a774f5f77/src/main/java/com/github/crab2died/ExcelUtils.java#L1189-L1208,export to excel,多sheet数据导出
750,go,https://github.com/thecodeteam/libstorage/blob/b4ebd75f857ac3077ee779bd240e92cd93de04cd/c/libstor-c/libstor-c_exported.go#L125-L127,export to excel,//export unmount_with_name
751,java,https://github.com/looly/hutool/blob/bbd74eda4c7e8a81fe7a991fa6c2276eec062e6a/hutool-core/src/main/java/cn/hutool/core/convert/Convert.java#L500-L502,export to excel,"转换为集合类

@param collectionType 集合类型
@param elementType 集合中元素类型
@param value 被转换的值
@return {@link Collection}
@since 3.0.8"
752,go,https://github.com/pixiv/go-libjpeg/blob/8a5e68b6ebaa424cd3916c4d1309b618318e9367/jpeg/sourceManager.go#L76-L89,export to excel,//export sourceSkip
753,java,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/text/IDNA.java#L579-L583,export to excel,"IDNA2003: Convenience function that implements the IDNToASCII operation as defined in the IDNA RFC.
This operation is done on complete domain names, e.g: ""www.example.com"".
It is important to note that this operation can fail. If it fails, then the input
domain name cannot be used as an Internationalized Domain Name and the application
should have methods defined to deal with the failure.

<b>Note:</b> IDNA RFC specifies that a conformant application should divide a domain name
into separate labels, decide whether to apply allowUnassigned and useSTD3ASCIIRules on each,
and then convert. This function does not offer that level of granularity. The options once
set will apply to all labels in the domain name

@param src       The input string as UCharacterIterator to be processed
@param options   A bit set of options:
- IDNA.DEFAULT              Use default options, i.e., do not process unassigned code points
and do not use STD3 ASCII rules
If unassigned code points are found the operation fails with
ParseException.

- IDNA.ALLOW_UNASSIGNED     Unassigned values can be converted to ASCII for query operations
If this option is set, the unassigned code points are in the input
are treated as normal Unicode code points.

- IDNA.USE_STD3_RULES       Use STD3 ASCII rules for host name syntax restrictions
If this option is set and the input does not satisfy STD3 rules,
the operation will fail with ParseException
@return StringBuffer the converted String
@deprecated ICU 55 Use UTS 46 instead via {@link #getUTS46Instance(int)}.
@hide original deprecated declaration"
754,javascript,https://github.com/imba/imba/blob/cbf24f7ba961c33c105a8fd5a9fff18286d119bb/lib/compiler/nodes.js#L4773-L4783,export to excel,export class
755,go,https://github.com/olebedev/go-duktape/blob/ec84240a7772c7a122b1c58a13398210659f7c40/api.go#L1417-L1419,export to excel,// See: http://duktape.org/api.html#duk_to_object
756,go,https://github.com/bobappleyard/readline/blob/7e300e02d38ee8b418c0b4841877f1845d392328/readline.go#L195-L209,export to excel,//export _completion_function
757,java,https://github.com/pip-services3-java/pip-services3-commons-java/blob/a8a0c3e5ec58f0663c295aa855c6b3afad2af86a/src/org/pipservices3/commons/data/AnyValueMap.java#L219-L222,export to excel,"Converts map element into an integer or returns null if conversion is not
possible.

@param key a key of element to get.
@return integer value of the element or null if conversion is not supported.

@see IntegerConverter#toNullableInteger(Object)"
758,go,https://github.com/mattn/go-sqlite3/blob/5994cc52dfa89a4ee21ac891b06fbc1ea02c52d3/callback.go#L50-L54,export to excel,//export doneTrampoline
759,java,https://github.com/biojava/biojava/blob/a1c71a8e3d40cc32104b1d387a3d3b560b43356e/biojava-survival/src/main/java/org/biojava/nbio/survival/data/WorkSheet.java#L1472-L1481,export to excel,"Read a CSV/Tab delimited file where you pass in the delimiter

@param f
@param delimiter
@return
@throws Exception"
760,go,https://github.com/libvirt/libvirt-go/blob/6716ded296d94320213e1b57b67c2c7d255c6f00/domain_events.go#L479-L496,export to excel,//export domainEventPMWakeupCallback
761,java,https://github.com/ludovicianul/selenium-on-steroids/blob/f89d91c59f686114f94624bfc55712f278005bfa/src/main/java/com/insidecoding/sos/junit/TakeScreenshotOnFailureRule.java#L161-L173,export to excel,"Saves the screenshot to the file.

@param file
the file where to save the screenshot
@throws IOException
if something goes wrong while saving"
762,go,https://github.com/go-gl/glfw/blob/e6da0acd62b1b57ee2799d4d0a76a7d4514dc5bc/v3.2/glfw/input.go#L293-L296,export to excel,//export goCharCB
763,java,https://github.com/twitter/cloudhopper-commons/blob/b5bc397dbec4537e8149e7ec0733c1d7ed477499/ch-commons-xbean/src/main/java/com/cloudhopper/commons/xbean/XmlBeanFactory.java#L108-L110,export to excel,"Configures the object by parsing the provided XML.<br/>
The underlying XmlBean will start at the root of the XML and will access
private fields as needed.
@param is The InputStream containing the XML document to configure the object
@param obj The object instance to configure
@see XmlBean#configure(java.io.InputStream, java.lang.Object)"
764,go,https://github.com/libvirt/libvirt-go/blob/6716ded296d94320213e1b57b67c2c7d255c6f00/connect.go#L486-L493,export to excel,//export closeCallback
765,java,https://github.com/infinispan/infinispan/blob/7c62b94886c3febb4774ae8376acf2baa0265ab5/extended-statistics/src/main/java/org/infinispan/stats/CacheStatisticCollector.java#L422-L426,export to excel,Dumps all the cache statistic values to a {@link StringBuilder}
766,go,https://github.com/op/go-libspotify/blob/12dd11fb33ecf760c356b65dc1116bc92589dea4/spotify/libspotify.go#L1259-L1262,export to excel,//export go_image_complete
767,javascript,https://github.com/kogarashisan/LiquidLava/blob/fb8618821a51fad373106b5cc9247464b0a23cf6/lib/packages/core-classes.js#L4893-L4897,export to excel,"Parse attribute value via {@link Lava.parsers.Common#parseTargets} and store it as an option
@param {_cWidget} widget_config
@param {string} attribute_value
@param {_cSugarRootAttribute} descriptor
@param {string} name"
768,go,https://github.com/libvirt/libvirt-go/blob/6716ded296d94320213e1b57b67c2c7d255c6f00/network_events.go#L49-L67,export to excel,//export networkEventLifecycleCallback
769,javascript,https://github.com/lxzhu/annie-node-utils/blob/ccf890da001b08153f981d75a667852545270bec/mysql-utils.js#L35-L40,export to excel,/*all private functions are declared inside constructor
770,go,https://github.com/paypal/gatt/blob/4ae819d591cfc94c496c45deb55928469542beec/xpc/xpc_darwin.go#L173-L202,export to excel,//export handleXpcEvent
771,php,https://github.com/znframework/package-image/blob/a4eee7468e2c8b9334b121bd358ab8acbccf11a2/GD.php#L193-L198,export to excel,"To WBMP

@param string $fileName
@param int    $threshold = NULL

@return GD"
772,go,https://github.com/hillu/go-yara/blob/62cc1506ae60c3f5fd56e992776dddd08d74891f/rules_callback.go#L79-L130,export to excel,//export scanCallbackFunc
773,javascript,https://github.com/mikeal/node.couchapp.js/blob/e4ce61c342595148c37ad1ea1a88e7b53120c668/boiler/attachments/sammy/plugins/sammy.template.js#L104-L108,export to excel,*Helper:* Uses simple templating to parse ERB like templates.  ### Arguments  * `template` A String template. '<% %>' tags are evaluated as Javascript and replaced with the elements in data. * `data` An Object containing the replacement values for the template. data is extended with the <tt>EventContext</tt> allowing you to call its methods within the template. * `name` An optional String name to cache the template.
774,php,https://github.com/pmdevelopment/tool-bundle/blob/2cbc9f82c5b33fd7a9d389edd3676e9f70ea8129/Framework/Model/ChartJs/DataSetConfig.php#L305-L324,export to excel,"Export

@return array"
