,language,url,query,documentation
494,java,https://github.com/deeplearning4j/deeplearning4j/blob/effce52f2afd7eeb53c5bcca699fcd90bd06822f/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/factory/BaseNDArrayFactory.java#L498-L501,binomial distribution,"Random normal using the given rng

@param rows    the number of rows in the matrix
@param columns the number of columns in the matrix
@param r       the random generator to use
@return"
495,java,https://github.com/jpelzer/pelzer-util/blob/ec14f2573fd977d1442dba5d1507a264f5ea9aa6/src/main/java/com/pelzer/util/StringMan.java#L250-L260,binomial distribution,"Takes a string encoded in hex (00-FF), two chars per byte, and returns an array of bytes.
array.length will be hex.length/2 after hex has been run through {@link #decompressHexString}"
496,go,https://github.com/btcsuite/btcd/blob/96897255fd17525dd12426345d279533780bc4e1/blockchain/compress.go#L546-L549,binomial distribution,"// -----------------------------------------------------------------------------
// Compressed transaction outputs consist of an amount and a public key script
// both compressed using the domain specific compression algorithms previously
// described.
//
// The serialized format is:
//
//   <compressed amount><compressed script>
//
//   Field                 Type     Size
//     compressed amount   VLQ      variable
//     compressed script   []byte   variable
// -----------------------------------------------------------------------------
// compressedTxOutSize returns the number of bytes the passed transaction output
// fields would take when encoded with the format described above."
497,java,https://github.com/elki-project/elki/blob/b54673327e76198ecd4c8a2a901021f1a9174498/elki-core-distance/src/main/java/de/lmu/ifi/dbs/elki/distance/similarityfunction/kernel/KernelMatrix.java#L229-L232,binomial distribution,"Returns the squared kernel distance between the two specified objects.

@param id1 first ObjectID
@param id2 second ObjectID
@return the distance between the two objects"
498,go,https://github.com/hyperledger/burrow/blob/59993f5aad71a8e16ab6ed4e57e138e2398eae4e/crypto/sha3/sha3.go#L203-L208,binomial distribution,// Sum applies padding to the hash state and then squeezes out the desired nubmer of output bytes.
499,java,https://github.com/deeplearning4j/deeplearning4j/blob/effce52f2afd7eeb53c5bcca699fcd90bd06822f/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/dimensionalityreduction/RandomProjection.java#L132-L139,binomial distribution,"Generate a dense Gaussian random matrix.

The n' components of the random matrix are drawn from
N(0, 1.0 / n').

@param shape
@param rng
@return"
500,java,https://github.com/wisdom-framework/wisdom/blob/a35b6431200fec56b178c0ff60837ed73fd7874d/core/crypto/src/main/java/org/wisdom/crypto/CryptoServiceSingleton.java#L153-L156,aes encryption,"Decrypt a String with the AES encryption advanced using 'AES/CBC/PKCS5Padding'. Unlike the regular
encode/decode AES method using ECB (Electronic Codebook), it uses Cipher-block chaining (CBC). The salt and
initialization vector must be valid hex Strings. This method use parts of the application secret as private
key and the default initialization vector.

@param value An encrypted String encoded using Base64.
@param salt  The salt (hexadecimal String)
@return The decrypted String"
501,java,https://github.com/martinwithaar/Encryptor4j/blob/8c31d84d9136309f59d810323ed68d902b9bac55/src/main/java/org/encryptor4j/util/TextEncryptor.java#L89-L92,aes encryption,"<p>Base64 decodes and decrypts an encrypted message.</p>
@param message an encrypted message
@return the decrypted message
@throws GeneralSecurityException"
502,javascript,https://github.com/mgesmundo/authorify-client/blob/39fb57db897eaa49b76444ff62bbc0ccedc7ee16/build/authorify.js#L32413-L32417,aes encryption,"Encrypt data using RSA public key inside the X.509 certificate
@param {String} data The data to encrypt
@param {String} [scheme='RSA-OAEP'] The scheme to be used in encryption.
Use 'RSAES-PKCS1-V1_5' in legacy applications.
@return {String} The RSA encryption result in Base64"
503,go,https://github.com/hyperledger/fabric/blob/49f496925df1e66198d7ec794849536c9f8b104b/bccsp/sw/aes.go#L147-L153,aes encryption,// AESCBCPKCS7Encrypt combines CBC encryption and PKCS7 padding
504,javascript,https://github.com/openpgpjs/openpgpjs/blob/54f3eb5870e4e0611965003e276af786ec419470/src/packet/secret_subkey.js#L33-L36,aes encryption,"A Secret-Subkey packet (tag 7) is the subkey analog of the Secret
Key packet and has exactly the same format.
@memberof module:packet
@constructor
@extends module:packet.SecretKey"
505,go,https://github.com/tildeleb/hashland/blob/07375b562deaa8d6891f9618a04e94a0b98e2ee7/threefish/threefish.go#L225-L227,aes encryption,"// Encrypt a block.
// Blocks are unit64 arrays.
// Dst and src may point at the same memory.
//
// dst
//      Destination of encypted data (cipher data)
// src
//      Contains a block of plain data
//"
506,java,https://github.com/WolfgangFahl/Mediawiki-Japi/blob/78d0177ebfe02eb05da5550839727861f1e888a5/src/main/java/com/bitplan/mediawiki/japi/user/Crypt.java#L142-L150,aes encryption,"encrypt the given property
@param property
@return
@throws GeneralSecurityException
@throws UnsupportedEncodingException"
507,go,https://github.com/iikira/Baidu-Login/blob/ecf146973528ebe6cc85a677fd5781ec7f919b3a/bdcrypto/aes.go#L75-L77,aes encryption,// Aes192CBCDecrypt aes-192-cbc 解密
508,php,https://github.com/bunq/sdk_php/blob/9562bbe66be22337f14486d7585ca674d36aa868/src/Http/Handler/RequestHandlerEncryption.php#L87-L92,aes encryption,"@param string $aesKey
@param string $iv
@param string $bodyString

@return string"
509,javascript,https://github.com/mgesmundo/authorify-client/blob/39fb57db897eaa49b76444ff62bbc0ccedc7ee16/build/authorify.js#L3520-L4593,aes encryption,/* ########## Begin module implementation ##########
510,java,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-s3/src/main/java/com/amazonaws/services/s3/internal/crypto/ContentCryptoMaterial.java#L307-L316,aes encryption,"Decrypts the secured CEK via KMS; involves network calls.

@return the CEK (in plaintext)."
511,python,https://github.com/undertheseanlp/underthesea/blob/3663427da65e2b449e9135e3812edecb938b2319/travis_pypi_setup.py#L44-L52,aes encryption,"Encrypt password using given RSA public key and encode it with base64.

    The encrypted password can only be decrypted by someone with the
    private key (in this case, only Travis)."
512,java,https://github.com/Mthwate/DatLib/blob/f0b3a9f9cf6fdc773d4f86234ebd95986c9b6077/src/main/java/com/mthwate/datlib/HashUtils.java#L138-L140,aes encryption,"Hashes a string using the MD2 algorithm. Returns a hexadecimal result.

@since 1.1
@param data the string to hash
@param charset the charset of the string
@return the hexadecimal MD2 hash of the string
@throws NoSuchAlgorithmException the algorithm is not supported by existing providers"
513,javascript,https://github.com/buttercup/buttercup-core-web/blob/40b6ff7ee4b04a085720dbb013782be8e921f864/source/HashingTools.js#L108-L110,aes encryption,"Perform patching of the PBKDF2 function in iocane
@param {Function|undefined=} handler Optionally override the internal PBKDF2 engine"
514,java,https://github.com/netty/netty-tcnative/blob/4a5d7330c6c36cff2bebbb465571cab1cf7a4063/openssl-dynamic/src/main/java/io/netty/internal/tcnative/SSL.java#L729-L732,aes encryption,"Sets the keymaterial to be used for the server side. The passed in chain and key needs to be generated via
{@link #parseX509Chain(long)} and {@link #parsePrivateKey(long, String)}. It's important to note that the caller
of the method is responsible to free the passed in chain and key in any case as this method will increment the
reference count of the chain and key.

@deprecated use {@link #setKeyMaterial(long, long, long)}"
515,php,https://github.com/cmnty/php-push/blob/5787583f97729eeb133c72589c01c8c8bf22cefa/src/Crypto/OpenSSLCrypt.php#L32-L40,aes encryption,"Encrypt the plain text sting.

@param string $plainText
@param ContentEncryptionKey $contentEncryptionKey
@param Nonce $nonce
@param Salt $salt
@param PublicKey $senderPublicKey

@return Cipher"
516,php,https://github.com/ventoviro/windwalker/blob/9653ea83fbd765f24ea3cba15398a31f875c55fd/src/Crypt/Cipher/PhpAesCipher.php#L44-L49,aes encryption,"Method to decrypt a data string.

@param   string $data The encrypted string to decrypt.
@param   string $key  The private key.
@param   string $iv   The public key.

@return  string  The decrypted data string.

@since    2.0"
517,java,https://github.com/huahang/crypto-utils/blob/5f158478612698ecfd65fb0a0f9862a54ca17a8d/crypto-utils/src/main/java/im/chic/utils/crypto/Rc4Utils.java#L32-L36,aes encryption,"Generates a 128-bit key (16 bytes) randomly for RC4 encryption/decryption.

@return generated key bytes"
518,java,https://github.com/mcaserta/spring-crypto-utils/blob/1dbf6211542fb1e3f9297941d691e7e89cc72c46/src/main/java/com/springcryptoutils/core/cipher/symmetric/CiphererWithStaticKeyImpl.java#L90-L96,aes encryption,"A base64 encoded representation of the raw byte array containing the
initialization vector.

@param initializationVector the initialization vector
@throws SymmetricEncryptionException on runtime errors"
519,php,https://github.com/lodev09/php-util/blob/8f3adb0b1bbc1c9f71cab126fdf8110414e65515/src/Util.php#L607-L619,aes encryption,Returns an base64 encoded encrypted string
520,java,https://github.com/lazy-koala/java-toolkit/blob/f46055fae0cc73049597a3708e515f5c6582d27a/fast-toolkit3d/src/main/java/com/thankjava/toolkit3d/core/encrypit/RSAWithBase64.java#L140-L142,aes encryption,"对内容进行加签，并base64字符串

@param content
@param priKey
@return"
521,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.security.openidconnect.clients.common/src/com/ibm/ws/security/openidconnect/clients/common/OidcUtil.java#L265-L267,aes encryption,calculate the cookie value of Nonce
522,javascript,https://github.com/enricostara/telegram-mt-node/blob/f069dfcea2d023fc1ca837c5673d3abe26d44d28/lib/auth/request-dh-params.js#L51-L62,aes encryption,Encrypt the pq_inner_data with RSA
523,javascript,https://github.com/UNLOQIO/unloq-node-client/blob/f88adeb7f0d3c729c6b578bff4aa5f548b84133b/lib/pair/public.js#L49-L57,aes encryption,"/*
Private function that will encrypt the given 100char chunk of data.
Returns the encrypted string as a base64 encoding or an error object."
524,java,https://github.com/killme2008/xmemcached/blob/66150915938813b3e3413de1d7b43b6ff9b1478d/src/main/java/net/rubyeye/xmemcached/Counter.java#L89-L91,aes encryption,"Set counter's value to expected.

@param value
@throws MemcachedException
@throws InterruptedException
@throws TimeoutException"
525,java,https://github.com/jdereg/java-util/blob/a2dce61aed16d6454ee575174dda1ba6bff0015c/src/main/java/com/cedarsoftware/util/EncryptionUtilities.java#L179-L190,aes encryption,"Creates a Cipher from the passed in key, using the passed in mode.
@param key  SecretKeySpec
@param mode Cipher.ENCRYPT_MODE or Cipher.DECRYPT_MODE
@return Cipher instance created with the passed in key and mode."
526,java,https://github.com/juebanlin/util4j/blob/c404b2dbdedf7a8890533b351257fa8af4f1439f/util4j/src/main/java/net/jueb/util4j/security/AesUtil.java#L48-L57,aes encryption,"AES解密
@param encryptBytes 待解密的byte[]
@param decryptKey 解密密钥
@return 解密后的
@throws Exception"
527,java,https://github.com/Mthwate/DatLib/blob/f0b3a9f9cf6fdc773d4f86234ebd95986c9b6077/src/main/java/com/mthwate/datlib/HashUtils.java#L286-L288,aes encryption,"Hashes a string using the SHA-1 algorithm. Returns a hexadecimal result.

@since 1.1
@param data the string to hash
@param charset the charset of the string
@return the hexadecimal SHA-1 hash of the string
@throws NoSuchAlgorithmException the algorithm is not supported by existing providers"
528,java,https://github.com/Jsondb/jsondb-core/blob/c49654d1eee2ace4d5ca5be19730652a966ce7f4/src/main/java/io/jsondb/crypto/DefaultAESCBCCipher.java#L180-L196,aes encryption,"A method to decrypt the provided cipher text.

@param cipherText AES encrypted cipherText
@return decrypted text"
529,java,https://github.com/snowflakedb/snowflake-jdbc/blob/98567b5a57753f29d51446809640b969a099658f/src/main/java/net/snowflake/client/jdbc/cloud/storage/EncryptionProvider.java#L52-L86,aes encryption,Decrypt a InputStream
530,java,https://github.com/astrapi69/mystic-crypt/blob/7f51ef5e4457e24de7ff391f10bfc5609e6f1a34/crypt-data/src/main/java/de/alpharogroup/crypto/hash/HashExtensions.java#L137-L143,aes encryption,"Hashes and encodes it with base64 from the given {@link String} object with the given
parameters.

@param hashIt
the hash it
@param salt
the salt
@param hashAlgorithm
the hash algorithm
@param charset
the charset
@return the generated {@link String} object
@throws NoSuchAlgorithmException
is thrown if instantiation of the MessageDigest object fails."
531,php,https://github.com/yansongda/pay/blob/b423068179b1e2d88d1325b5597b1431eb21cd64/src/Gateways/Wechat/Support.php#L275-L283,aes encryption,"Decrypt refund contents.

@author yansongda <me@yansongda.cn>

@param string $contents

@return string"
532,java,https://github.com/DDTH/ddth-commons/blob/734f0e77321d41eeca78a557be9884df9874e46e/ddth-commons-core/src/main/java/com/github/ddth/commons/utils/RSAUtils.java#L664-L668,aes encryption,"Decrypt encrypted data with RSA private key, using {@link #DEFAULT_CIPHER_TRANSFORMATION}.

<p>
Note: if long data was encrypted using
{@link #encrypt(RSAPublicKey, byte[])}, it will be correctly decrypted.
</p>

@param key
@param encryptedData
@return
@throws NoSuchAlgorithmException
@throws NoSuchPaddingException
@throws IOException
@throws InvalidKeyException
@throws IllegalBlockSizeException
@throws BadPaddingException"
533,python,https://github.com/raymontag/kppy/blob/a43f1fff7d49da1da4b3d8628a1b3ebbaf47f43a/kppy/database.py#L861-L871,aes encryption,This method encrypts the content.
534,go,https://github.com/aws/aws-sdk-go/blob/6c4060605190fc6f00d63cd4e5572faa9f07345d/service/s3/s3crypto/aes_cbc.go#L22-L32,aes encryption,"// newAESCBC creates a new AES CBC cipher. Expects keys to be of
// the correct size."
535,java,https://github.com/to2mbn/JMCCC/blob/17e5b1b56ff18255cfd60976dca1a24598946647/jmccc-yggdrasil-authenticator/src/main/java/org/to2mbn/jmccc/auth/yggdrasil/YggdrasilAuthenticator.java#L125-L127,aes encryption,"Creates a <code>YggdrasilAuthenticator</code>, and initializes it with
password.

@param username the username
@param password the password
@return a YggdrasilAuthenticator
@throws AuthenticationException If an exception occurs during the
authentication"
536,go,https://github.com/francoispqt/gojay/blob/e46791d21b5e950e35a725e34cbee72354cc7d10/encode_number_uint.go#L280-L282,aes encryption,"// Uint16Key adds an int to be encoded, must be used inside an object as it will encode a key"
537,php,https://github.com/zestframework/Zest_Framework/blob/481ce7fbbd4a8eabb80a2d5a8c8d58b4639418cd/src/Encryption/Adapter/OpenSslEncryption.php#L65-L68,aes encryption,"Encrypt the message.

@param $data => data to be encrypted

@since 1.0.0

@return token"
538,java,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-core/src/main/java/com/alibaba/jstorm/blobstore/ClientBlobStore.java#L168-L170,aes encryption,"Client facing API to set the metadata for a blob.
@param key blob key name.
@param meta contains ACL information.
@throws AuthorizationException
@throws KeyNotFoundException"
539,php,https://github.com/iRAP-software/package-core-libs/blob/244871d2fbc2f3fac26ff4b98715224953d9befb/src/StringLib.php#L237-L251,aes encryption,"Encrypt a String
@param String $message - the message to encrypt
@param String $key - the key to encrypt and then decrypt the message.
@return String - the encryptd form of the string"
540,java,https://github.com/auth0/java-jwt/blob/890538970a9699b7251a4bfe4f26e8d7605ad530/lib/src/main/java/com/auth0/jwt/algorithms/Algorithm.java#L296-L298,aes encryption,"Creates a new Algorithm instance using SHA512withECDSA. Tokens specify this as ""ES512"".

@param publicKey  the key to use in the verify instance.
@param privateKey the key to use in the signing instance.
@return a valid ECDSA512 Algorithm.
@throws IllegalArgumentException if the provided Key is null."
541,java,https://github.com/infinispan/infinispan/blob/7c62b94886c3febb4774ae8376acf2baa0265ab5/server/memcached/src/main/java/org/infinispan/server/memcached/configuration/MemcachedServerConfigurationBuilder.java#L47-L50,aes encryption,"The encoding to be used by clients of the memcached text protocol. When not specified, ""application/octet-stream"" is assumed.
When encoding is set, the memcached text server will assume clients will be reading and writing values in that encoding, and
will perform the necessary conversions between this encoding and the storage format."
542,javascript,https://github.com/mgesmundo/authorify-client/blob/39fb57db897eaa49b76444ff62bbc0ccedc7ee16/lib/class/Handshake.js#L60-L70,aes encryption,"Generate a valid token

@returns {String} The token"
543,php,https://github.com/rikby/crypter/blob/a34f05f37189a181633c8c848906c80c85a7894b/src/Crypter.php#L60-L80,aes encryption,"Decrypt string

@param string      $string String to decrypt
@param null|string $key    Encrypt key
@return string"
544,php,https://github.com/osflab/crypt/blob/c5bfaf82bcac6d052c319e44ad0bc3919411fa13/Crypt.php#L45-L48,aes encryption,"Encrypt a string
@param string $str
@return string"
545,java,https://github.com/couchbase/couchbase-lite-java-core/blob/3b275642e2d2f231fd155ad9def9c5e9eff3118e/src/main/java/com/couchbase/lite/support/security/SymmetricKey.java#L150-L159,aes encryption,"Decrypt the input stream. The encrypted stream must be prefixed with the IV header
(16 bytes) use when encrypting the data of the given input stream.
@param input InputStream of the data to be decrypted
@return InputStream of the decrypted data
@throws SymmetricKeyException"
546,php,https://github.com/DreadLabs/VantomasWebsite/blob/7f85f2b45bdf5ed9fa9d320c805c416bf99cd668/src/Twitter/AccessControl/Authorization/BearerToken.php#L86-L95,aes encryption,"Initializes the bearer token credentials in the expected format

@see https://dev.twitter.com/docs/auth/application-only-auth

@return void"
547,java,https://github.com/ggrandes/kvstore/blob/c79277f79f4604e0fec8349a98519838e3de38f0/src/main/java/org/javastack/kvstore/Options.java#L13-L16,aes encryption,String
548,go,https://github.com/iikira/Baidu-Login/blob/ecf146973528ebe6cc85a677fd5781ec7f919b3a/bdcrypto/aes.go#L125-L127,aes encryption,// Aes128CFBDecrypt aes-128-cfb 解密
549,javascript,https://github.com/keeweb/kdbxweb/blob/43ada2ed06f0608b8cb88278fb309351a6eaad82/lib/crypto/crypto-engine.js#L194-L199,aes encryption,"Encrypts with ChaCha20
@param {ArrayBuffer} data
@param {ArrayBuffer} key
@param {ArrayBuffer} iv
@returns {Promise.<ArrayBuffer>}"
550,go,https://github.com/hybridgroup/gobot/blob/58db149a40a113aec7d6068fb9418b7e05de1802/platforms/parrot/ardrone/ardrone_driver.go#L95-L97,linear regression,"// Forward causes the drone go forward, controls the pitch.
// speed can be a value from `0.0` to `1.0`."
551,go,https://github.com/hybridgroup/gobot/blob/58db149a40a113aec7d6068fb9418b7e05de1802/platforms/parrot/ardrone/ardrone_driver.go#L69-L71,linear regression,"// Up makes the drone gain altitude.
// speed can be a value from `0.0` to `1.0`."
552,java,https://github.com/versionone/VersionOne.SDK.Java.ObjectModel/blob/59d35b67c849299631bca45ee94143237eb2ae1a/src/main/java/com/versionone/om/V1InstanceCreator.java#L1142-L1144,linear regression,"Creates a new Regression Plan with title and project.

@param name    Title of the plan.
@param project Project to assign.
@return A newly minted Regression Plan that exists in the VersionOne system."
553,javascript,https://github.com/odopod/code-library/blob/ceb47654545ec0b734c8650b3128a6c07504845a/packages/odo-pointer/src/pointer-event.js#L33-L38,linear regression,"Calculate the velocity between two points.

@param {number} deltaTime Change in time.
@param {number} deltaX Change in x.
@param {number} deltaY Change in y.
@return {Coordinate} Velocity of the drag."
554,java,https://github.com/assertthat/selenium-shutterbug/blob/770d9b92423200d262c9ab70e40405921d81e262/src/main/java/com/assertthat/selenium_shutterbug/core/Shutterbug.java#L57-L59,linear regression,"To be used when screen shooting the page
and need to scroll while making screen shots, either vertically or
horizontally or both directions (Chrome).

@param driver WebDriver instance
@param scroll ScrollStrategy How you need to scroll
@return PageSnapshot instance"
555,go,https://github.com/vitessio/vitess/blob/d568817542a413611801aa17a1c213aa95592182/go/vt/throttler/max_replication_lag_module_config.go#L144-L146,linear regression,"// MinDurationBetweenDecreases is a helper function which returns the respective
// protobuf field as native Go type."
556,go,https://github.com/cloudflare/backoff/blob/647f3cdfc87a18586e279c97afd6526d01b0d063/backoff.go#L169-L175,linear regression,"// SetDecay sets the duration after which the try counter will be reset.
// Panics if decay is smaller than 0.
//
// The decay only kicks in if at least the last backoff + decay has elapsed
// since the last try."
557,java,https://github.com/jayantk/jklol/blob/d27532ca83e212d51066cf28f52621acc3fd44cc/src/com/jayantkrish/jklol/preprocessing/FeatureStandardizer.java#L69-L73,linear regression,"Estimates standardization parameters (empirical feature means and
variances) from {@code featureFactor}. Each assignment to the
non-feature variables in {@code featureFactor} corresponds to a
feature vector.

@param featureFactor
@param featureVariableNum
@param biasFeature If {@code null} no bias feature is used.
@param rescalingFactor amount by which to multiply each feature vector after
standardization.
@return"
558,java,https://github.com/JOML-CI/JOML/blob/ce2652fc236b42bda3875c591f8e6645048a678f/src/org/joml/Vector3d.java#L1800-L1802,linear regression,"/* (non-Javadoc)
@see org.joml.Vector3dc#distance(org.joml.Vector3dc)"
559,java,https://github.com/elki-project/elki/blob/b54673327e76198ecd4c8a2a901021f1a9174498/elki-clustering/src/main/java/de/lmu/ifi/dbs/elki/evaluation/clustering/EvaluateClustering.java#L106-L108,linear regression,"Evaluate given a cluster (of positive elements) and a scoring list.

@param eval Evaluation method
@param clus Cluster object
@param ranking Object ranking
@return Score"
560,javascript,https://github.com/zadvorsky/three.bas/blob/e29194aae319c6b3dbd6e4a72ad6c9fa0fe67f44/dist/bas.js#L1055-L1064,linear regression,"Get a random axis for quaternion rotation.

@param {THREE.Vector3=} v Option vector to store result in.
@returns {THREE.Vector3}"
561,javascript,https://github.com/polarch/JSAmbisonics/blob/bd02150b5c7cb5446b212bb58970c096116c0027/examples/foa-virtual-mic.js#L66-L70,linear regression,Define mouse drag on spatial map .png local impact
562,javascript,https://github.com/pissang/claygl/blob/b157bb50cf8c725fa20f90ebb55481352777f0a7/dist/claygl.es.js#L34376-L34381,linear regression,"Set beta rotation angle
@param {number} beta"
563,go,https://github.com/control-center/serviced/blob/7028f598e6a224b4d421e09cb9b582ad7d000304/dfs/dfs.go#L127-L137,linear regression,// NewDistributedFilesystem instantiates a new DistributedFilsystem object
564,java,https://github.com/JOML-CI/JOML/blob/ce2652fc236b42bda3875c591f8e6645048a678f/src/org/joml/Vector4f.java#L1234-L1236,linear regression,"/* (non-Javadoc)
@see org.joml.Vector4fc#distance(org.joml.Vector4fc)"
565,java,https://github.com/mapbox/mapbox-plugins-android/blob/c683cad4d8306945d71838d96fae73b8cbe2e6c9/plugin-annotation/src/main/java/com/mapbox/mapboxsdk/plugins/annotation/CircleManager.java#L210-L214,linear regression,"Set the CircleTranslate property
<p>
The geometry's offset. Values are [x, y] where negatives indicate left and up, respectively.
</p>

@param value property wrapper value around Float[]"
566,java,https://github.com/marklogic/java-client-api/blob/acf60229a928abd4a8cc4b21b641d56957467da7/marklogic-client-api/src/main/java/com/marklogic/client/query/StructuredQueryBuilder.java#L964-L966,linear regression,"Specifies a geospatial region as a circle,
supplying a point for the center.
@param center    the point defining the center
@param radius    the radius of the circle
@return    the definition of the circle"
567,python,https://github.com/slundberg/shap/blob/b280cb81d498b9d98565cad8dd16fc88ae52649f/shap/benchmark/models.py#L114-L130,linear regression,4-Layer Neural Network
568,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-core/src/main/java/org/apache/flink/api/common/time/Deadline.java#L79-L81,linear regression,Constructs a Deadline that is a given duration after now.
569,java,https://github.com/gallandarakhneorg/afc/blob/0c7d2e1ddefd4167ef788416d970a6c1ef6f8bbb/core/maths/mathgeom/tobeincluded/src/d3/continuous/OrientedBox3f.java#L493-L496,linear regression,"Set the second axis of the box.
The third axis is updated to be perpendicular to the two other axis.

@param x - the new values for the second axis.
@param y - the new values for the second axis.
@param z - the new values for the second axis."
570,java,https://github.com/Waikato/moa/blob/395982e5100bfe75a3a4d26115462ce2cc74cbb0/moa/src/main/java/moa/classifiers/lazy/neighboursearch/EuclideanDistance.java#L171-L174,linear regression,"Returns the squared difference of two values of an attribute.

@param index	the attribute index
@param val1	the first value
@param val2	the second value
@return		the squared difference"
571,go,https://github.com/hybridgroup/gobot/blob/58db149a40a113aec7d6068fb9418b7e05de1802/drivers/i2c/ads1x15_driver.go#L200-L221,linear regression,// BestGainForVoltage returns the gain the most adapted to read up to the specified difference of potential.
572,javascript,https://github.com/ripple/ripple-hashes/blob/7512d0e0e835f3cf132dfb1f69d2f22c0554e409/src/shamap.js#L288-L292,linear regression,"SHAMap tree.
@param {Number} version (inner node version number)
@class"
573,java,https://github.com/jblas-project/jblas/blob/2818f231228e655cda80dfd8e0b87709fdfd8a70/src/main/java/org/jblas/Solve.java#L172-L174,linear regression,"Computes the pseudo-inverse.

Note, this function uses the solveLeastSquares and might produce different numerical
solutions for the underdetermined case than matlab.

@param A rectangular matrix
@return matrix P such that A*P*A = A and P*A*P = P."
574,go,https://github.com/paulmach/orb/blob/c6e407b203494d3b1edb9fd5cae4cf34a4ae0f29/simplify/radial.go#L16-L21,linear regression,// Radial creates a new RadialSimplifier.
575,javascript,https://github.com/basisjs/basisjs/blob/8571903014b207a09d45ad2d1bfba277bf21289b/src/basis/dom/event.js#L768-L772,linear regression,"on document load event dispatcher  
Attach unload handlers for page
@param {function(event)} handler
@param {object=} thisObject Context for handler"
576,java,https://github.com/Samsung/GearVRf/blob/05034d465a7b0a494fabb9e9f2971ac19392f32d/GVRf/Extensions/x3d/src/main/java/org/gearvrf/x3d/data_types/SFRotation.java#L80-L82,linear regression,"x, y, z should be a unit value such that
x*x + y*y + z*z = 1;
angle is in radians

@param angle
@param x
@param y
@param z"
577,java,https://github.com/apache/fluo/blob/8e06204d4167651e2d3b5219b8c1397644e6ba6e/modules/core/src/main/java/org/apache/fluo/core/util/CuratorUtil.java#L74-L77,linear regression,"Creates a curator built using Fluo's zookeeper connection string. Root path will start at root
""/"" of Zookeeper."
578,javascript,https://github.com/machty/ember-concurrency/blob/6b1a46e5ccd5495412409a29d82b5fcc6dae2272/vendor/dummy-deps/rx.js#L11067-L11071,linear regression,"Creates a new historical scheduler with the specified initial clock value.
@constructor
@param {Number} initialClock Initial value for the clock.
@param {Function} comparer Comparer to determine causality of events based on absolute time."
579,java,https://github.com/SeleniumHQ/selenium/blob/7af172729f17b20269c8ca4ea6f788db48616535/java/client/src/org/openqa/selenium/interactions/Actions.java#L291-L297,linear regression,"Clicks in the middle of the given element. Equivalent to:
<i>Actions.moveToElement(onElement).click()</i>

@param target Element to click.
@return A self reference."
580,java,https://github.com/sawano/java-commons/blob/6f219c9e8dec4401dbe528d17ae6ec1ef9c0d284/src/main/java/se/sawano/java/commons/lang/validate/Validate.java#L1662-L1665,linear regression,"Validate that the specified primitive value falls between the two exclusive values specified; otherwise, throws an exception.
<pre>Validate.exclusiveBetween(0.1, 2.1, 1.1);</pre>

@param start
the exclusive start value
@param end
the exclusive end value
@param value
the value to validate

@return the value

@throws IllegalArgumentValidationException
if the value falls out of the boundaries"
581,go,https://github.com/hybridgroup/gobot/blob/58db149a40a113aec7d6068fb9418b7e05de1802/platforms/dji/tello/driver.go#L424-L430,linear regression,// Up tells the drone to ascend. Pass in an int from 0-100.
582,java,https://github.com/JOML-CI/JOML/blob/ce2652fc236b42bda3875c591f8e6645048a678f/src/org/joml/Matrix4d.java#L14102-L14104,linear regression,"Apply a projection transformation to this matrix that projects onto the plane specified via the general plane equation
<code>x*a + y*b + z*c + d = 0</code> as if casting a shadow from a given light position/direction <code>(lightX, lightY, lightZ, lightW)</code>.
<p>
If <code>lightW</code> is <code>0.0</code> the light is being treated as a directional light; if it is <code>1.0</code> it is a point light.
<p>
If <code>M</code> is <code>this</code> matrix and <code>S</code> the shadow matrix,
then the new matrix will be <code>M * S</code>. So when transforming a
vector <code>v</code> with the new matrix by using <code>M * S * v</code>, the
reflection will be applied first!
<p>
Reference: <a href=""ftp://ftp.sgi.com/opengl/contrib/blythe/advanced99/notes/node192.html"">ftp.sgi.com</a>

@param lightX
the x-component of the light's vector
@param lightY
the y-component of the light's vector
@param lightZ
the z-component of the light's vector
@param lightW
the w-component of the light's vector
@param a
the x factor in the plane equation
@param b
the y factor in the plane equation
@param c
the z factor in the plane equation
@param d
the constant in the plane equation
@return this"
583,go,https://github.com/olivere/elastic/blob/0534a7b1bf47b1ccf57e905491a641709f8a623d/search_queries_fsq_score_funcs.go#L65-L68,linear regression,"// Decay defines how documents are scored at the distance given a Scale.
// If no decay is defined, documents at the distance Scale will be scored 0.5."
584,java,https://github.com/bazaarvoice/emodb/blob/97ec7671bc78b47fc2a1c11298c0c872bd5ec7fb/sor/src/main/java/com/bazaarvoice/emodb/sor/core/DefaultDataStore.java#L406-L408,linear regression,"Convenience call to {@link #resolve(Record, ReadConsistency, boolean)} which always schedules asynchronous
compaction is applicable."
