,language,url,query,documentation
1332,javascript,https://github.com/joe-sky/nornj/blob/63616d30475580bb358b56781a49aebb4a4fc967/dist/nornj.runtime.common.js#L1089-L1093,convert int to bool,Convert to int
1333,ruby,https://github.com/ckruse/CFPropertyList/blob/fa05fa4d0078a61c7b67f3ed5e50a3ca223e2134/lib/cfpropertylist/rbCFTypes.rb#L104-L108,convert int to bool,convert to XML
1334,python,https://github.com/rix0rrr/gcl/blob/4e3bccc978a9c60aaaffd20f6f291c4d23775cdf/gcl/ast.py#L75-L79,convert int to bool,Convert with location.
1335,python,https://github.com/vstinner/bytecode/blob/e2a27287a464a10557c89c7959f3c4c4ac3cb8bf/bytecode/cfg.py#L279-L315,convert int to bool,Convert to Bytecode.
1336,python,https://github.com/quantmind/pulsar/blob/fee44e871954aa6ca36d00bb5a3739abfdb89b26/pulsar/utils/string.py#L10-L18,convert int to bool,Convert *s* into bytes
1337,python,https://github.com/EventTeam/beliefs/blob/c07d22b61bebeede74a72800030dde770bf64208/src/beliefs/cells/colors.py#L38-L53,convert int to bool,Converts to Hex
1338,java,https://github.com/dnsjava/dnsjava/blob/d97b6a0685d59143372bb392ab591dd8dd840b61/org/xbill/DNS/LOCRecord.java#L215-L244,convert int to bool,Convert to a String
1339,python,https://github.com/rtluckie/seria/blob/8ae4f71237e69085d8f974a024720f45b34ab963/seria/cli.py#L23-L33,convert int to bool,Converts text.
1340,python,https://github.com/Blueqat/Blueqat/blob/2ac8592c79e7acf4f385d982af82fbd68dafa5cc/blueqat/pauli.py#L737-L741,convert int to bool,Convert to the matrix.
1341,python,https://github.com/apache/spark/blob/618d6bff71073c8c93501ab7392c3cc579730f0b/python/pyspark/mllib/linalg/__init__.py#L1097-L1110,convert int to bool,Convert to SparseMatrix
1342,go,https://github.com/UnnoTed/fileb0x/blob/88e9138aed91f822e323232092bcde0399796db3/utils/utils.go#L10-L15,convert int to bool,// FixPath converts \ and \\ to /
1343,ruby,https://github.com/ckruse/CFPropertyList/blob/fa05fa4d0078a61c7b67f3ed5e50a3ca223e2134/lib/cfpropertylist/rbCFTypes.rb#L194-L198,convert int to bool,convert to XML
1344,java,https://github.com/lukas-krecan/future-converter/blob/652b845824de90b075cf5ddbbda6fdf440f3ed0a/spring-common/src/main/java/net/javacrumbs/futureconverter/springcommon/SpringFutureUtils.java#L33-L39,convert int to bool,*************************************** Converting to ListenableFuture ******************************************
1345,python,https://github.com/inveniosoftware/invenio-admin/blob/b5ff8f7de66d1d6b67efc9f81ff094eb2428f969/invenio_admin/filters.py#L48-L50,convert int to bool,Convert variants.
1346,python,https://github.com/Microsoft/LightGBM/blob/8d2ec69f4f685b0ab1c4624d59ee2d3287bb3147/python-package/lightgbm/basic.py#L2357-L2361,convert int to bool,Convert to predictor.
1347,python,https://github.com/Blueqat/Blueqat/blob/2ac8592c79e7acf4f385d982af82fbd68dafa5cc/blueqat/pauli.py#L217-L233,convert int to bool,Convert to the matrix.
1348,go,https://github.com/go-sql-driver/mysql/blob/d0a548181995c293eb09c61ef80099ba1cdbe8f5/utils.go#L387-L398,convert int to bool,"/******************************************************************************
*                       Convert from and to bytes                             *
******************************************************************************/"
1349,java,https://github.com/lukas-krecan/future-converter/blob/652b845824de90b075cf5ddbbda6fdf440f3ed0a/spring-common/src/main/java/net/javacrumbs/futureconverter/springcommon/SpringFutureUtils.java#L116-L122,convert int to bool,*************************************** Converting from ListenableFuture ******************************************
1350,java,https://github.com/qiujuer/Genius-Android/blob/babefaf1321f5883a21cada582b6fa5104adc648/caprice/kit-cmd/src/main/java/net/qiujuer/genius/kit/cmd/CommandExecutor.java#L136-L147,read text file line by line,Read
1351,java,https://github.com/mlhartme/mork/blob/a069b087750c4133bfeebaf1f599c3bc96762113/src/main/java/net/oneandone/mork/classfile/Pool.java#L295-L318,read text file line by line,-- read
1352,ruby,https://github.com/kristianmandrup/rails_artifactor/blob/2c16d3e604851fcbce25742ebfa22fa8332e5f4f/lib/rails_artifactor/artifact/asset_artifact.rb#L43-L55,read text file line by line,READ
1353,ruby,https://github.com/kristianmandrup/rails3_artifactor/blob/79500e011e022042ab9f9115c6df91b6d63f3b3d/lib/rails3_artifactor/artifact/view_artifact.rb#L43-L55,read text file line by line,READ
1354,go,https://github.com/robfig/soy/blob/6b9d0368d4265c382c3e11fe774d93aa8d431064/parse/lexer.go#L733-L740,read text file line by line,"// ""//"" has just been read"
1355,java,https://github.com/looly/hutool/blob/bbd74eda4c7e8a81fe7a991fa6c2276eec062e6a/hutool-core/src/main/java/cn/hutool/core/io/resource/UrlResource.java#L85-L94,read text file line by line,------------------------------------------------------------------------------- read
1356,go,https://github.com/robfig/soy/blob/6b9d0368d4265c382c3e11fe774d93aa8d431064/parse/lexer.go#L743-L760,read text file line by line,"// ""/*"" has just been read"
1357,go,https://github.com/veqryn/go-email/blob/388713805b1e28295565f252ab14b53e1267b0bc/email/parser.go#L144-L178,read text file line by line,// Read ...
1358,python,https://github.com/timknip/pyswf/blob/3740cc80d7650156831e728ea0d408819e5671eb/swf/stream.py#L478-L480,read text file line by line,Read
1359,php,https://github.com/chemel/csv/blob/d76b9100442632d384758c060a243e6244bfed6b/src/Alc/Csv/CsvReader.php#L13-L47,read text file line by line,read
1360,go,https://github.com/veqryn/go-email/blob/388713805b1e28295565f252ab14b53e1267b0bc/email/utilities.go#L166-L192,read text file line by line,// Read ...
1361,go,https://github.com/robfig/soy/blob/6b9d0368d4265c382c3e11fe774d93aa8d431064/parse/parse.go#L897-L921,read text file line by line,"// ""["" has just been read"
1362,javascript,https://github.com/zeit/pkg/blob/3775ab6decc2f8f013142e1282934c12fbd1881e/prelude/bootstrap.js#L513-L531,read text file line by line,/////////////////////////////////////////////////////////////// read ////////////////////////////////////////////////////////// ///////////////////////////////////////////////////////////////
1363,go,https://github.com/robfig/soy/blob/6b9d0368d4265c382c3e11fe774d93aa8d431064/parse/parse.go#L500-L522,read text file line by line,"// ""if"" has just been read."
1364,go,https://github.com/bifurcation/mint/blob/83ba9bc2ead9cdf8b0c8bd94e8a41243e5f6ed88/conn.go#L307-L401,read text file line by line,// Read up
1365,go,https://github.com/hairyhenderson/gomplate/blob/20937becaa32cdec93e77a84ad04c73e9155b8e7/file/file.go#L18-L31,read text file line by line,// Read -
1366,go,https://github.com/hairyhenderson/gomplate/blob/20937becaa32cdec93e77a84ad04c73e9155b8e7/funcs/file.go#L34-L36,read text file line by line,// Read -
1367,python,https://github.com/PMBio/limix-backup/blob/1e201fdb5c694d0d5506f207f3de65d8ef66146c/limix/mtSet/core/preprocessCore.py#L73-L99,read text file line by line,reading in
1368,go,https://github.com/cosiner/gohper/blob/700f92d01d8a55070e4db9cf57bc3d346d65c9e8/os2/file/rw.go#L111-L113,read text file line by line,// for Read
1369,javascript,https://github.com/Wandalen/wFiles/blob/5fd64d996e6a65231f67f2ef2cdb55848ab5c229/proto/dwtools/amid/files/l5_provider/HtmlDocument.js#L76-L165,read text file line by line,-- read --
1370,go,https://github.com/hairyhenderson/gomplate/blob/20937becaa32cdec93e77a84ad04c73e9155b8e7/libkv/libkv.go#L22-L29,read text file line by line,// Read -
1371,javascript,https://github.com/DevAlien/Axolot/blob/e9999996e9e7029480e309269e107cb1b35f5e5c/lib/controller.js#L25-L31,read text file line by line,Read
1372,php,https://github.com/cmsgears/module-core/blob/ce1b1f7afff2931847d71afa152c72355f374dc6/common/services/mappers/ModelOptionService.php#L78-L113,read text file line by line,Read ---------------
1373,php,https://github.com/cmsgears/module-core/blob/ce1b1f7afff2931847d71afa152c72355f374dc6/common/actions/location/Read.php#L80-L100,read text file line by line,Read ----------------------------------
1374,php,https://github.com/cmsgears/module-cart/blob/7c44fe1f652783e3baa58b07f2eb840f53dc5d95/common/services/resources/OrderService.php#L221-L226,read text file line by line,Read ---------------
1375,go,https://github.com/signintech/gopdf/blob/5ddacf37801c86c59455989062fad631835b7583/fontmaker/core/ttfparser.go#L1036-L1047,read text file line by line,//Read read
1376,go,https://github.com/asticode/go-astilectron/blob/5d5f1436743467b9a7cd9e9c90dc4ab47b96be90/reader.go#L42-L73,read text file line by line,// read reads from stdout
1377,go,https://github.com/kubernetes/minikube/blob/e3fb420e433efb52838775fb5c1f65e90124a50a/pkg/minikube/assets/vm_assets.go#L130-L132,read text file line by line,// Read reads the asset
1378,go,https://github.com/kubernetes/minikube/blob/e3fb420e433efb52838775fb5c1f65e90124a50a/pkg/minikube/assets/vm_assets.go#L229-L231,read text file line by line,// Read reads the asset
1379,go,https://github.com/acoshift/configfile/blob/0bc9d2a93b4301c49d97ad7e1fa180a66490628c/internal/reader/dir.go#L19-L21,read text file line by line,// Read reads a config
1380,go,https://github.com/gravitational/teleport/blob/d5243dbe8d36bba44bf640c08f1c49185ed2c8a4/lib/multiplexer/wrappers.go#L39-L41,read text file line by line,// Read reads from connection
1381,go,https://github.com/acoshift/configfile/blob/0bc9d2a93b4301c49d97ad7e1fa180a66490628c/internal/reader/yaml.go#L25-L31,read text file line by line,// Read reads a config
1382,go,https://github.com/yunify/qingstor-sdk-go/blob/60a6f6383677f560fbcc9ac5ce6b47a44a8d2b65/utils/conn.go#L93-L102,read text file line by line,// Read will read from the conn.
1383,go,https://github.com/libgit2/git2go/blob/bf1e8a4338822ad2539a3876f58b15b590eb9e1f/odb.go#L288-L308,read text file line by line,// Read reads from the stream
1384,javascript,https://github.com/wotcity/wotcity-wot-framework/blob/050ee10ed34a324fae76429e0014575abde9df35/lib/lwm2mServer/requestHandlers.js#L275-L286,read text file line by line,*********************************************************** reading readable streams
1385,go,https://github.com/fabric8-services/fabric8-auth/blob/2a60f45fcdf7456553025afca28e81115285cce6/authorization/resource/service/resource_service.go#L81-L106,read text file line by line,// Read reads resource
1386,java,https://github.com/BlueBrain/bluima/blob/793ea3f46761dce72094e057a56cddfa677156ae/modules/bluima_jsre/src/main/java/org/itc/irst/tcc/sre/RelationExtractor.java#L127-L141,read text file line by line,read predictions
1387,java,https://github.com/cdk/cdk/blob/c3d0f16502bf08df50365fee392e11d7c9856657/storage/ctab/src/main/java/org/openscience/cdk/io/MDLV3000Reader.java#L527-L593,read text file line by line,Reads labels.
1388,python,https://github.com/barrust/mediawiki/blob/292e0be6c752409062dceed325d74839caf16a9b/setup.py#L14-L18,read text file line by line,read the file
1389,java,https://github.com/fommil/matrix-toolkits-java/blob/6157618bc86bcda3749af2a60bf869d8f3292960/src/main/java/no/uib/cipr/matrix/io/MatrixVectorReader.java#L621-L629,read text file line by line,Reads a long
1390,java,https://github.com/fommil/matrix-toolkits-java/blob/6157618bc86bcda3749af2a60bf869d8f3292960/src/main/java/no/uib/cipr/matrix/io/MatrixVectorReader.java#L647-L655,read text file line by line,Reads a float
1391,java,https://github.com/mlhartme/mork/blob/a069b087750c4133bfeebaf1f599c3bc96762113/src/main/java/net/oneandone/mork/classfile/Input.java#L108-L111,read text file line by line,-- read primitives
1392,java,https://github.com/fommil/matrix-toolkits-java/blob/6157618bc86bcda3749af2a60bf869d8f3292960/src/main/java/no/uib/cipr/matrix/io/MatrixVectorReader.java#L608-L616,read text file line by line,Reads an integer
1393,java,https://github.com/fommil/matrix-toolkits-java/blob/6157618bc86bcda3749af2a60bf869d8f3292960/src/main/java/no/uib/cipr/matrix/io/MatrixVectorReader.java#L634-L642,read text file line by line,Reads a double
1394,java,https://github.com/facebookarchive/hive-dwrf/blob/a7b4fcf28a57e006a2fc041d40cf7e5ad16e6b45/hive-dwrf/src/main/java/com/facebook/hive/orc/InStream.java#L504-L508,read text file line by line,reads at some point.
1395,python,https://github.com/llazzaro/analyzerdam/blob/c5bc7483dae23bd2e14bbf36147b7a43a0067bc0/analyzerdam/excelLib.py#L207-L215,read text file line by line,read a cell
1396,python,https://github.com/llazzaro/analyzerdam/blob/c5bc7483dae23bd2e14bbf36147b7a43a0067bc0/analyzerdam/excelDAM.py#L75-L78,read text file line by line,read quotes
1397,java,https://github.com/google/error-prone-javac/blob/a53d069bbdb2c60232ed3811c19b65e41c3e60e0/src/jdk.compiler/share/classes/com/sun/tools/javac/parser/JavaTokenizer.java#L452-L703,read text file line by line,Read token.
1398,python,https://github.com/timknip/pyswf/blob/3740cc80d7650156831e728ea0d408819e5671eb/swf/stream.py#L368-L375,read text file line by line,Read a string
1399,python,https://github.com/NoviceLive/intellicoder/blob/6cac5ebfce65c370dbebe47756a1789b120ef982/intellicoder/utils.py#L65-L73,read text file line by line,Read a file.
1400,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.session.store/src/com/ibm/ws/session/store/common/BackedHashMap.java#L385-L395,get executable path,"/*
get"
1401,python,https://github.com/chainer/chainerui/blob/87ad25e875bc332bfdad20197fd3d0cb81a078e8/chainerui/views/project.py#L12-L41,get executable path,get.
1402,java,https://github.com/ggrandes/stringproperties/blob/9bbfb351d1d39dc65a906c9cde929633f647ad2c/src/main/java/org/javastack/stringproperties/StringProperties.java#L153-L159,get executable path,GET
1403,java,https://github.com/redkale/redkale-plugins/blob/a1edfc906a444ae19fe6aababce2957c9b5ea9d2/src/org/redkalex/cache/RedisCacheSource.java#L232-L235,get executable path,--------------------- get ------------------------------
1404,python,https://github.com/PhracturedBlue/asterisk_mbox/blob/275de1e71ed05c6acff1a5fa87f754f4d385a372/asterisk_mbox/utils.py#L42-L49,get executable path,get.
1405,ruby,https://github.com/npolar/npolar-api-client-ruby/blob/e28ff77dad15bb1bcfcb750f5d1fd4679aa8b7fb/lib/npolar/api/client/json_api_client.rb#L191-L218,get executable path,GET
1406,go,https://github.com/bencaron/gosensu/blob/fa5eedebd479afc7bd46995265a8e182e2e2cef2/sensu.go#L88-L99,get executable path,// get ...
1407,java,https://github.com/spring-projects/spring-android/blob/941296e152d49a40e0745a3e81628a974f72b7e4/spring-android-rest-template/src/main/java/org/springframework/web/client/RestTemplate.java#L262-L267,get executable path,GET
1408,javascript,https://github.com/monojack/state-clerk/blob/ef194bade7138625d02f7316a1edec70f8a251e3/src/get.js#L6-L21,get executable path,GET
1409,go,https://github.com/kelseyhightower/confd/blob/cccd334562329858feac719ad94b75aa87968a99/backends/vault/client.go#L23-L30,get executable path,// get a
1410,python,https://github.com/senaite/senaite.jsonapi/blob/871959f4b1c9edbb477e9456325527ca78e13ec6/src/senaite/jsonapi/v1/routes/content.py#L21-L37,get executable path,GET
1411,ruby,https://github.com/bondarolik/enviopack-api/blob/ced98653294469ad7b99d2737fc5f33367200752/lib/enviopack_api/client.rb#L154-L165,get executable path,GET
1412,java,https://github.com/lazy-koala/java-toolkit/blob/f46055fae0cc73049597a3708e515f5c6582d27a/fast-toolkit3d/src/main/java/com/thankjava/toolkit3d/core/http/core/RequestBuilder.java#L128-L146,get executable path,GET
1413,php,https://github.com/tutida/Pack/blob/8b43a30698c59f093e51748a89b0cf21e68e85c8/src/Statics/PackVariables.php#L32-L39,get executable path,get
1414,python,https://github.com/chainer/chainerui/blob/87ad25e875bc332bfdad20197fd3d0cb81a078e8/chainerui/views/result.py#L17-L76,get executable path,get.
1415,go,https://github.com/kataras/iris/blob/6aafc0b9d5e97d0c52e325d8c4b4d23d61eb3f9d/_benchmarks/iris-sessions/main.go#L45-L53,get executable path,// Get
1416,python,https://github.com/ARMmbed/mbed-cloud-sdk-python/blob/c0af86fb2cdd4dc7ed26f236139241067d293509/src/mbed_cloud/bootstrap/bootstrap.py#L53-L56,get executable path,Get
1417,go,https://github.com/otiai10/marmoset/blob/2adcf18928cbc73d640249eed0ac8e49ce4bdcb8/router.go#L174-L176,get executable path,// GET ...
1418,go,https://github.com/ikeikeikeike/go-sitemap-generator/blob/c473e35ca5f0ce3059e2417fa95959adfd3428ce/stm/utils.go#L31-L33,get executable path,// Get is
1419,go,https://github.com/bitrise-io/go-utils/blob/2a09aab8380d7842750328aebd5671bcccea89c8/freezable/freezable.go#L87-L92,get executable path,// Get ...
1420,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.messaging.msgstore/src/com/ibm/ws/objectManager/WeakValueHashMap.java#L64-L73,get executable path,get().
1421,java,https://github.com/aol/micro-server/blob/5c7103c5b43d2f4d16350dbd2f9802af307c63f7/micro-client/src/main/java/com/oath/micro/server/rest/client/nio/NIORestClient.java#L32-L38,get executable path,GET
1422,go,https://github.com/pivotalservices/cfbackup/blob/08c98d9c48ed86ede6b8ff47b1f332ded3a8dbc0/fakes/fakes.go#L160-L164,get executable path,//Get --
1423,javascript,https://github.com/hujiulong/vue-3d-model/blob/48a44d3d1216587755b1071c4e23a554bf62e465/src/loaders/ColladaLoader.js#L190-L198,get executable path,get
1424,python,https://github.com/Shapeways/coyote_framework/blob/cb29899b984a21d56bf65d0b1d907073948fe16c/coyote_framework/util/apps/randomwords/words.py#L25-L33,get executable path,Gets a
1425,go,https://github.com/jpfielding/gorets/blob/1fe0f2d805aec564b6a18e24909e0f544a71e0a3/pkg/explorer/metadata.go#L35-L78,get executable path,// Get ....
1426,go,https://github.com/digota/digota/blob/c2a16d57bfe0fd0d6f3a7b9a71122668a24c1e6c/product/service/service.go#L86-L120,get executable path,// Get
1427,go,https://github.com/alicebob/miniredis/blob/3d7aa1333af56ab862d446678d93aaa6803e0938/cmd_string.go#L318-L347,get executable path,// GET
1428,python,https://github.com/ARMmbed/mbed-cloud-sdk-python/blob/c0af86fb2cdd4dc7ed26f236139241067d293509/src/mbed_cloud/enrollment/enrollment.py#L51-L54,get executable path,Get
1429,go,https://github.com/jpfielding/gorets/blob/1fe0f2d805aec564b6a18e24909e0f544a71e0a3/pkg/explorer/object.go#L48-L100,get executable path,// Get ....
1430,php,https://github.com/mandango/mandango/blob/565bdca740a736e9bdf8ceef7f03b6724bfc730e/src/Mandango/Logger/LoggableMongoGridFS.php#L83-L96,get executable path,get.
1431,go,https://github.com/otiai10/marmoset/blob/2adcf18928cbc73d640249eed0ac8e49ce4bdcb8/context.go#L29-L33,get executable path,// Get ...
1432,php,https://github.com/plinker-rpc/tasks/blob/5b7eceb61c360444321e13482ee12c201eb795d8/src/Lib/Traits/RedBean.php#L127-L136,get executable path,Get
1433,ruby,https://github.com/fugroup/easymongo/blob/a48675248eafcd4885278d3196600c8ebda46240/lib/easymongo/query.rb#L85-L87,get executable path,Get all
1434,php,https://github.com/samurai-fw/samurai/blob/7ca3847b13f86e2847a17ab5e8e4e20893021d5a/src/Samurai/Component/Task/Option.php#L201-L215,get executable path,get all
1435,php,https://github.com/hfcorriez/pagon/blob/c847a59c4ce4876887c65d35880ded8bb559cc48/app/src/Api/User.php#L15-L26,get executable path,GET /
1436,php,https://github.com/eghojansu/moe/blob/f58ec75a3116d1a572782256e2b38bb9aab95e3c/src/AbstractModel.php#L681-L687,get executable path,Get all
1437,php,https://github.com/konservs/brilliant.framework/blob/95f03f1917f746fee98bea8a906ba0588c87762d/libraries/Items/BItemsItemTree.php#L49-L54,get executable path,Get
1438,java,https://github.com/hazelcast/hazelcast/blob/8c4bc10515dbbfb41a33e0302c0caedf3cda1baf/hazelcast/src/main/java/com/hazelcast/cache/impl/DeferredValue.java#L55-L63,get executable path,get-or-deserialize-and-get
1439,go,https://github.com/go-acme/lego/blob/29c63545ce6fffd8289c55c39d81c4fde993533d/acme/api/authorization.go#L12-L23,get executable path,// Get Gets an authorization.
1440,go,https://github.com/siddontang/ledisdb/blob/8ceb77e66a9234dc460f28234390a5896a96a584/ledis/t_kv.go#L176-L184,get executable path,// Get gets the value.
1441,go,https://github.com/coreos/updateservicectl/blob/cf2a962b5a44760365788ce8621a7057be7d6cc2/client/update/v1/update-gen.go#L2157-L2161,get executable path,// Get: Get an application.
1442,go,https://github.com/go-acme/lego/blob/29c63545ce6fffd8289c55c39d81c4fde993533d/acme/api/order.go#L34-L46,get executable path,// Get Gets an order.
1443,go,https://github.com/coreos/updateservicectl/blob/cf2a962b5a44760365788ce8621a7057be7d6cc2/client/update/v1/update-gen.go#L5038-L5043,get executable path,// Get: Get a group.
1444,javascript,https://github.com/meeroslav/gulp-inject-partials/blob/6a7fee734decb03f2537ee54897162da7bc0a634/src/index.spec.js#L142-L150,get executable path,get fixture
1445,javascript,https://github.com/Aratramba/text-file-register/blob/061249f90b08a300ec3647db167957d27a51ccdd/index.js#L48-L56,get executable path,Get file
1446,java,https://github.com/RestComm/sip-servlets/blob/fd7011d2803ab1d205b140768a760c8c69e0c997/containers/tomcat-7/src/main/java/org/mobicents/servlet/sip/annotations/AnnotationsClassLoader.java#L2338-L2350,get executable path,Get URL.
1447,javascript,https://github.com/sendanor/nor-ref/blob/879667125e12317f63f99fea0344eb9dc298fdeb/src/ref.js#L31-L39,get executable path,Get ref
1448,java,https://github.com/SonarSource/sonarqube/blob/2fffa4c2f79ae3714844d7742796e82822b6a98a/sonar-scanner-engine/src/main/java/org/sonar/scanner/repository/language/DefaultLanguagesRepository.java#L54-L59,get executable path,Get language.
1449,python,https://github.com/spyder-ide/spyder-notebook/blob/54e626b9d2a3fccd3e4625b0f97fe06e5bb1a6db/setup.py#L25-L35,get executable path,Get version.
1450,go,https://github.com/yubo/gotool/blob/e4985b9b3ecab6bd2eb581dba3bc2a57dd35824f/core/utils.go#L319-L344,httpclient post json,// http client
1451,javascript,https://github.com/joyent/node-sdc-clients/blob/5dd2d17e8ab8e2eccb49b3fa3384cbf2f25562eb/lib/papi.js#L21-L53,httpclient post json,---- client
1452,javascript,https://github.com/didit-tech/FastLegS/blob/799e8aa6e172d01cc43e97a8709937f64fbb72ca/lib/adapters/mysql/client.js#L12-L17,httpclient post json,Client.
1453,javascript,https://github.com/francois2metz/node-spore/blob/a74df36300852d8bab70c83506e4a3301137b6a0/lib/client.js#L11-L30,httpclient post json,Client
1454,java,https://github.com/nominanuda/zen-project/blob/fe48ae8da198eb7066c2b56bf2ffafe4cdfc451d/zen-webservice/src/main/java/com/nominanuda/web/http/HttpCoreHelper.java#L530-L532,httpclient post json,/* clients
1455,javascript,https://github.com/cjihrig/borland/blob/a203d24544a1b3b5c9946535c6cbe00d2ed16e39/dev/public/js/nes.js#L81-L110,httpclient post json,Client
1456,java,https://github.com/b3dgs/lionengine/blob/cac3d5578532cf11724a737b9f09e71bf9995ab2/lionengine-network/src/main/java/com/b3dgs/lionengine/network/ClientImpl.java#L358-L379,httpclient post json,"/*
Client"
1457,javascript,https://github.com/chjj/node-telnet2/blob/62b15d1ecd37f339b49e81d414acf43155b3b1da/lib/telnet.js#L144-L190,httpclient post json,Client
1458,go,https://github.com/hyperledger/fabric-sdk-go/blob/48bb0d199e2cee03ad3af0a413bdfc064fc69bfe/pkg/fab/mocks/mockconfig.go#L74-L100,httpclient post json,// Client ...
1459,go,https://github.com/pivotalservices/cfops/blob/ffce6023ccf4b0f952fe534c3c8b6d58aa16f919/plugin/cfopsplugin/backuprestore_plugin.go#L15-L17,httpclient post json,//Client --
1460,php,https://github.com/dhlparcel/dhl-api-wrapper/blob/4bc13d26ce2fb7391f594f9789d92762b5557e3a/src/Dhl/ApiClient.php#L269-L278,httpclient post json,Sets the http client
1461,java,https://github.com/arxanchain/java-common/blob/3ddfedfd948f5bab3fee0b74b85cdce4702ed84e/src/main/java/com/arxanfintech/common/rest/Api.java#L113-L118,httpclient post json,create http client
1462,javascript,https://github.com/pagekit/vue-resource/blob/fe268fa1d6053ede5f34aef9a11e1a424a70446c/dist/vue-resource.esm.js#L1090-L1120,httpclient post json,Http client (Node).
1463,java,https://github.com/di2e/Argo/blob/f537a03d2d25fdfecda7999ec10e1da67dc3b8f3/Responder/ResponderDaemon/src/main/java/ws/argo/responder/Responder.java#L153-L184,httpclient post json,Create HTTP Client.
1464,php,https://github.com/dhlparcel/dhl-api-wrapper/blob/4bc13d26ce2fb7391f594f9789d92762b5557e3a/src/Dhl/ApiClient.php#L249-L264,httpclient post json,Sets the http client
1465,go,https://github.com/apid/apidApiMetadata/blob/d988c2d2f0227d48b0adcf284fc9e923b33cd79b/init.go#L58-L70,httpclient post json,// init http client
1466,go,https://github.com/ddliu/go-httpclient/blob/095b03c7bbcc67af3414611b53c2bc2e75529269/httpclient.go#L384-L392,httpclient post json,// Create an HTTP client.
1467,php,https://github.com/nztim/mailchimp/blob/e0814eeef1fce81fff45b666d1872bc8d7f7b84e/src/MailchimpApi.php#L69-L92,httpclient post json,HTTP -------------------------------------------------------------------
1468,go,https://github.com/webx-top/echo/blob/e5bb0278c4184f8d0cf242950195de00085f1f4c/middleware/proxy.go#L106-L108,httpclient post json,// http
1469,javascript,https://github.com/anvilresearch/connect-nodejs/blob/fa630d5bd447bac630c33f9259d65a1483c0ff11/rest/clients.js#L35-L41,httpclient post json,Create Client
1470,javascript,https://github.com/anvilresearch/connect-nodejs/blob/fa630d5bd447bac630c33f9259d65a1483c0ff11/rest/clients.js#L63-L69,httpclient post json,Delete Client
1471,javascript,https://github.com/anvilresearch/connect-nodejs/blob/fa630d5bd447bac630c33f9259d65a1483c0ff11/rest/clients.js#L23-L27,httpclient post json,Get Client
1472,java,https://github.com/wisdom-framework/wisdom/blob/a35b6431200fec56b178c0ff60837ed73fd7874d/documentation/documentation/src/main/java/snippets/controllers/websockets/WebSocketController.java#L57-L60,httpclient post json,tag::client[]
1473,python,https://github.com/campaignmonitor/createsend-python/blob/4bfe2fd5cb2fc9d8f12280b23569eea0a6c66426/lib/createsend/client.py#L16-L25,httpclient post json,Creates a client.
1474,javascript,https://github.com/anvilresearch/connect/blob/23bbde151e24df14c20d2e3a209fa46ac46fd751/oidc/authenticateClient.js#L11-L17,httpclient post json,Authenticate Client
1475,php,https://github.com/sagebind/slack-client/blob/53e0c2897a5dabf9432e780c9e173872879bc607/src/RealTimeClient.php#L152-L160,httpclient post json,Disconnects the client.
1476,javascript,https://github.com/hypergroup/hyper-client-superagent/blob/4c1c7c2014386ac93b4804b50eabfe1c3b5a23f6/index.js#L24-L50,httpclient post json,Create a client
1477,ruby,https://github.com/damir/okta-jwt/blob/14ddc262bba35b9118fef40855faad908a6401c1/lib/okta/jwt.rb#L92-L97,httpclient post json,init client
1478,php,https://github.com/matvp91/laravel-socket/blob/0b087337a867db2eb4863f1f34d6548604819738/src/MessageComponent.php#L47-L61,httpclient post json,Client connected.
1479,javascript,https://github.com/kevinohara80/nforce/blob/fe29d84555af982fb62b572883eb9e4bd176eb65/lib/fdcstream.js#L45-L79,httpclient post json,Client definition
1480,java,https://github.com/RestComm/jdiameter/blob/672134c378ea9704bf06dbe1985872ad4ebf4640/core/jdiameter/impl/src/main/java/org/jdiameter/client/impl/transport/tls/netty/TLSTransportClient.java#L110-L136,httpclient post json,only client side
1481,python,https://github.com/sangoma/pysensu/blob/dc6799edbf2635247aec61fcf45b04ddec1beb49/pysensu/api.py#L88-L93,httpclient post json,Returns a client.
1482,javascript,https://github.com/shutterstock/armrest/blob/3380f1d100e08f7d4fe01d97d20c04d793422c16/lib/index.js#L27-L75,httpclient post json,"/*
Client constructor"
1483,php,https://github.com/matvp91/laravel-socket/blob/0b087337a867db2eb4863f1f34d6548604819738/src/MessageComponent.php#L87-L99,httpclient post json,Client disconnected.
1484,javascript,https://github.com/pulviscriptor/agario-client/blob/34949a146977ca680294f84fa9a1c7254d097b19/account.js#L7-L20,httpclient post json,hardcoded in client
1485,ruby,https://github.com/bigcommerce/gruf/blob/9e438b174df81845c8100302da671721d5a112c5/spec/support/helpers.rb#L83-L92,httpclient post json,Builds a client
1486,python,https://github.com/burnash/gspread/blob/0e8debe208095aeed3e3e7136c2fa5cd74090946/gspread/client.py#L44-L55,httpclient post json,Authorize client.
1487,ruby,https://github.com/bigcommerce/gruf/blob/9e438b174df81845c8100302da671721d5a112c5/spec/support/helpers.rb#L97-L106,httpclient post json,Builds a client
